customer_id,first_name,last_name,email,phone,registration_date,state,age_group,loyalty_status,lifetime_value
9780,First_9779,Last_9779,customer_9779@email.com,555-1861,2021-10-06,PA,56-65,Gold,1317.64
9781,First_9780,Last_9780,customer_9780@email.com,555-4022,2022-06-14,MI,65+,Bronze,7740.73
9782,First_9781,Last_9781,customer_9781@email.com,555-1316,2020-11-18,OH,26-35,Bronze,1166.27
9783,First_9782,Last_9782,customer_9782@email.com,555-2857,2021-09-14,NC,65+,Bronze,1336.8
9784,First_9783,Last_9783,customer_9783@email.com,555-6385,2022-11-26,GA,18-25,Platinum,6650.54
9785,First_9784,Last_9784,customer_9784@email.com,555-7770,2020-09-02,OH,18-25,Bronze,2153.54
9786,First_9785,Last_9785,customer_9785@email.com,555-5518,2023-04-23,NY,65+,Silver,2792.57
9787,First_9786,Last_9786,customer_9786@email.com,555-6926,2023-08-02,FL,18-25,Silver,3425.41
9788,First_9787,Last_9787,customer_9787@email.com,555-9864,2020-10-06,TX,18-25,Gold,1635.48
9789,First_9788,Last_9788,customer_9788@email.com,555-4596,2023-04-17,IL,18-25,Silver,2297.55
9790,First_9789,Last_9789,customer_9789@email.com,555-4505,2022-07-16,IL,46-55,Silver,1006.78
9791,First_9790,Last_9790,customer_9790@email.com,555-8946,2022-02-09,IL,65+,Gold,2929.98
9792,First_9791,Last_9791,customer_9791@email.com,555-1987,2020-06-16,NC,46-55,Silver,6514.24
9793,First_9792,Last_9792,customer_9792@email.com,555-8759,2020-12-16,PA,26-35,Gold,2659.26
9794,First_9793,Last_9793,customer_9793@email.com,555-2458,2021-08-31,TX,36-45,Gold,5841.55
9795,First_9794,Last_9794,customer_9794@email.com,555-8480,2020-09-01,OH,36-45,Silver,3693.7
9796,First_9795,Last_9795,customer_9795@email.com,555-3889,2023-10-15,FL,46-55,Platinum,7528.4
9797,First_9796,Last_9796,customer_9796@email.com,555-5865,2020-09-15,NY,46-55,Silver,2117.1
9798,First_9797,Last_9797,customer_9797@email.com,555-9234,2022-08-29,FL,36-45,Silver,9348.45
9799,First_9798,Last_9798,customer_9798@email.com,555-4002,2022-01-10,MI,56-65,Bronze,2383.44
9800,First_9799,Last_9799,customer_9799@email.com,555-5577,2020-02-08,TX,18-25,Gold,8453.38
9801,First_9800,Last_9800,customer_9800@email.com,555-8207,2021-08-01,OH,26-35,Gold,7906.5
9802,First_9801,Last_9801,customer_9801@email.com,555-6545,2020-09-20,OH,18-25,Silver,198.27
9803,First_9802,Last_9802,customer_9802@email.com,555-3216,2020-11-13,OH,65+,Silver,1002.8
9804,First_9803,Last_9803,customer_9803@email.com,555-9280,2021-03-30,IL,56-65,Bronze,300.65
9805,First_9804,Last_9804,customer_9804@email.com,555-3256,2020-06-08,MI,18-25,Bronze,5721.29
9806,First_9805,Last_9805,customer_9805@email.com,555-9634,2021-02-09,TX,26-35,Silver,7438.62
9807,First_9806,Last_9806,customer_9806@email.com,555-4577,2022-04-12,NC,26-35,Platinum,551.01
9808,First_9807,Last_9807,customer_9807@email.com,555-5151,2023-03-09,IL,56-65,Platinum,9730.71
9809,First_9808,Last_9808,customer_9808@email.com,555-6101,2022-01-28,MI,36-45,Gold,8364.48
9810,First_9809,Last_9809,customer_9809@email.com,555-3443,2020-07-27,NC,18-25,Platinum,7810.49
9811,First_9810,Last_9810,customer_9810@email.com,555-2210,2023-09-05,CA,36-45,Gold,250.61
9812,First_9811,Last_9811,customer_9811@email.com,555-9059,2022-12-05,PA,65+,Platinum,1333.59
9813,First_9812,Last_9812,customer_9812@email.com,555-6931,2020-12-02,PA,56-65,Bronze,9180.36
9814,First_9813,Last_9813,customer_9813@email.com,555-1892,2023-12-26,OH,26-35,Bronze,3356.16
9815,First_9814,Last_9814,customer_9814@email.com,555-4596,2021-05-26,PA,56-65,Gold,7296.27
9816,First_9815,Last_9815,customer_9815@email.com,555-3564,2023-09-07,TX,46-55,Gold,5047.91
9817,First_9816,Last_9816,customer_9816@email.com,555-2351,2022-12-19,NC,26-35,Platinum,8467.65
9818,First_9817,Last_9817,customer_9817@email.com,555-9670,2021-12-24,GA,56-65,Silver,491.18
9819,First_9818,Last_9818,customer_9818@email.com,555-1212,2021-07-30,IL,26-35,Silver,4194.02
9820,First_9819,Last_9819,customer_9819@email.com,555-2946,2023-11-20,CA,36-45,Gold,3201.71
9821,First_9820,Last_9820,customer_9820@email.com,555-6460,2022-01-27,PA,46-55,Silver,9362.95
9822,First_9821,Last_9821,customer_9821@email.com,555-5377,2020-02-05,FL,65+,Gold,3289.82
9823,First_9822,Last_9822,customer_9822@email.com,555-2105,2021-09-05,MI,46-55,Silver,7741.01
9824,First_9823,Last_9823,customer_9823@email.com,555-6055,2020-04-13,PA,36-45,Platinum,8539.8
9825,First_9824,Last_9824,customer_9824@email.com,555-7429,2022-04-10,CA,36-45,Platinum,2228.17
9826,First_9825,Last_9825,customer_9825@email.com,555-5305,2021-10-24,PA,46-55,Silver,2102.6
9827,First_9826,Last_9826,customer_9826@email.com,555-4246,2021-06-02,CA,26-35,Gold,9073.89
9828,First_9827,Last_9827,customer_9827@email.com,555-5164,2023-05-05,NC,18-25,Platinum,8872.94
9829,First_9828,Last_9828,customer_9828@email.com,555-1186,2021-07-30,NC,36-45,Bronze,3268.07
9830,First_9829,Last_9829,customer_9829@email.com,555-5545,2021-07-21,NY,46-55,Gold,5502.85
9831,First_9830,Last_9830,customer_9830@email.com,555-8352,2023-11-17,TX,46-55,Bronze,1207.64
9832,First_9831,Last_9831,customer_9831@email.com,555-1994,2022-09-10,PA,18-25,Bronze,8428.57
9833,First_9832,Last_9832,customer_9832@email.com,555-3320,2023-03-06,NY,65+,Bronze,3103.82
9834,First_9833,Last_9833,customer_9833@email.com,555-9178,2022-12-08,TX,18-25,Silver,6198.02
9835,First_9834,Last_9834,customer_9834@email.com,555-1811,2023-05-19,NC,36-45,Bronze,2311.55
9836,First_9835,Last_9835,customer_9835@email.com,555-1851,2020-11-12,FL,26-35,Platinum,6671.34
9837,First_9836,Last_9836,customer_9836@email.com,555-3488,2020-07-23,MI,26-35,Silver,8035.98
9838,First_9837,Last_9837,customer_9837@email.com,555-7903,2021-03-01,GA,26-35,Silver,5526.66
9839,First_9838,Last_9838,customer_9838@email.com,555-7499,2021-06-01,NY,65+,Platinum,2938.46
9840,First_9839,Last_9839,customer_9839@email.com,555-9553,2022-09-24,OH,56-65,Platinum,6787.41
9841,First_9840,Last_9840,customer_9840@email.com,555-5041,2021-03-20,FL,65+,Platinum,9821.41
9842,First_9841,Last_9841,customer_9841@email.com,555-3243,2023-05-20,MI,36-45,Bronze,6111.37
9843,First_9842,Last_9842,customer_9842@email.com,555-3377,2021-04-23,FL,36-45,Bronze,7775.35
9844,First_9843,Last_9843,customer_9843@email.com,555-3848,2021-06-21,TX,65+,Silver,7604.99
9845,First_9844,Last_9844,customer_9844@email.com,555-1084,2021-12-24,TX,18-25,Silver,3663.29
9846,First_9845,Last_9845,customer_9845@email.com,555-6738,2020-02-19,OH,26-35,Gold,1144.07
9847,First_9846,Last_9846,customer_9846@email.com,555-8162,2022-07-03,NY,65+,Gold,7436.44
9848,First_9847,Last_9847,customer_9847@email.com,555-9013,2022-03-29,TX,56-65,Bronze,6203.91
9849,First_9848,Last_9848,customer_9848@email.com,555-1331,2022-07-25,GA,18-25,Platinum,7445.57
9850,First_9849,Last_9849,customer_9849@email.com,555-6804,2022-06-01,PA,46-55,Gold,9320.4
9851,First_9850,Last_9850,customer_9850@email.com,555-4985,2021-11-14,NC,36-45,Gold,6034.2
9852,First_9851,Last_9851,customer_9851@email.com,555-6069,2023-06-06,IL,36-45,Platinum,3348.36
9853,First_9852,Last_9852,customer_9852@email.com,555-6548,2021-08-28,FL,36-45,Platinum,9618.17
9854,First_9853,Last_9853,customer_9853@email.com,555-5301,2022-04-13,FL,26-35,Platinum,6777.36
9855,First_9854,Last_9854,customer_9854@email.com,555-5006,2022-05-01,PA,36-45,Silver,8655.34
9856,First_9855,Last_9855,customer_9855@email.com,555-6497,2022-09-02,MI,18-25,Gold,2538.95
9857,First_9856,Last_9856,customer_9856@email.com,555-5276,2021-10-30,TX,56-65,Gold,8717.81
9858,First_9857,Last_9857,customer_9857@email.com,555-1698,2021-02-01,IL,56-65,Bronze,1741.44
9859,First_9858,Last_9858,customer_9858@email.com,555-5476,2022-04-07,TX,65+,Platinum,3983.52
9860,First_9859,Last_9859,customer_9859@email.com,555-8953,2020-10-19,OH,46-55,Gold,9740.86
9861,First_9860,Last_9860,customer_9860@email.com,555-3873,2020-09-14,CA,36-45,Platinum,514.69
9862,First_9861,Last_9861,customer_9861@email.com,555-4344,2022-08-12,NY,18-25,Gold,822.25
9863,First_9862,Last_9862,customer_9862@email.com,555-2615,2021-07-14,IL,18-25,Silver,9193.2
9864,First_9863,Last_9863,customer_9863@email.com,555-3235,2022-10-06,NY,56-65,Silver,2855.3
9865,First_9864,Last_9864,customer_9864@email.com,555-1513,2022-04-10,CA,36-45,Gold,3046.23
9866,First_9865,Last_9865,customer_9865@email.com,555-1159,2021-05-09,TX,56-65,Platinum,2746.3
9867,First_9866,Last_9866,customer_9866@email.com,555-4939,2023-11-04,FL,26-35,Bronze,3418.48
9868,First_9867,Last_9867,customer_9867@email.com,555-7495,2023-04-09,IL,26-35,Silver,996.62
9869,First_9868,Last_9868,customer_9868@email.com,555-3304,2023-11-18,NC,56-65,Gold,3749.49
9870,First_9869,Last_9869,customer_9869@email.com,555-1141,2023-10-29,MI,46-55,Bronze,200.78
9871,First_9870,Last_9870,customer_9870@email.com,555-1822,2022-08-07,GA,56-65,Platinum,111.76
9872,First_9871,Last_9871,customer_9871@email.com,555-5243,2020-08-22,MI,65+,Platinum,2814.48
9873,First_9872,Last_9872,customer_9872@email.com,555-3278,2021-03-07,TX,56-65,Gold,2866.26
9874,First_9873,Last_9873,customer_9873@email.com,555-9204,2022-09-08,TX,46-55,Platinum,8786.38
9875,First_9874,Last_9874,customer_9874@email.com,555-9549,2023-01-24,PA,46-55,Platinum,4877.96
9876,First_9875,Last_9875,customer_9875@email.com,555-6529,2021-02-01,PA,36-45,Gold,1054.92
9877,First_9876,Last_9876,customer_9876@email.com,555-2415,2020-05-19,TX,26-35,Gold,4378.78
9878,First_9877,Last_9877,customer_9877@email.com,555-1603,2022-09-24,MI,26-35,Silver,8112.35
9879,First_9878,Last_9878,customer_9878@email.com,555-6320,2023-02-27,NY,18-25,Gold,6150.17
9880,First_9879,Last_9879,customer_9879@email.com,555-5060,2023-11-23,CA,65+,Platinum,9003.73
9881,First_9880,Last_9880,customer_9880@email.com,555-8971,2023-10-17,TX,36-45,Silver,3875.45
9882,First_9881,Last_9881,customer_9881@email.com,555-5800,2020-02-21,PA,26-35,Gold,4649.06
9883,First_9882,Last_9882,customer_9882@email.com,555-8166,2020-08-01,OH,56-65,Silver,3160.01
9884,First_9883,Last_9883,customer_9883@email.com,555-8502,2022-09-21,NY,65+,Platinum,4466.1
9885,First_9884,Last_9884,customer_9884@email.com,555-1269,2023-12-05,NC,65+,Gold,3023.7
9886,First_9885,Last_9885,customer_9885@email.com,555-2242,2023-09-06,PA,56-65,Gold,933.39
9887,First_9886,Last_9886,customer_9886@email.com,555-9923,2022-11-24,OH,65+,Gold,7417.08
9888,First_9887,Last_9887,customer_9887@email.com,555-2581,2022-04-23,OH,46-55,Platinum,6232.55
9889,First_9888,Last_9888,customer_9888@email.com,555-8923,2021-12-08,OH,46-55,Silver,9024.53
9890,First_9889,Last_9889,customer_9889@email.com,555-4700,2020-08-05,GA,18-25,Silver,3050.85
9891,First_9890,Last_9890,customer_9890@email.com,555-2742,2023-07-09,NY,56-65,Silver,8309.78
9892,First_9891,Last_9891,customer_9891@email.com,555-8675,2023-04-30,NC,26-35,Bronze,5218.31
9893,First_9892,Last_9892,customer_9892@email.com,555-7157,2023-06-16,NC,46-55,Platinum,2229.37
9894,First_9893,Last_9893,customer_9893@email.com,555-2405,2021-08-28,CA,36-45,Gold,9112.47
9895,First_9894,Last_9894,customer_9894@email.com,555-8404,2022-10-16,NC,65+,Platinum,4045.27
9896,First_9895,Last_9895,customer_9895@email.com,555-2589,2022-07-12,NC,46-55,Platinum,563.93
9897,First_9896,Last_9896,customer_9896@email.com,555-1757,2020-09-02,NY,65+,Gold,3344.99
9898,First_9897,Last_9897,customer_9897@email.com,555-3902,2022-06-12,GA,56-65,Bronze,830.89
9899,First_9898,Last_9898,customer_9898@email.com,555-5806,2022-02-05,CA,56-65,Gold,6489.73
9900,First_9899,Last_9899,customer_9899@email.com,555-5090,2020-07-05,NY,46-55,Platinum,6530.31
9901,First_9900,Last_9900,customer_9900@email.com,555-7270,2022-10-16,MI,56-65,Gold,7519.06
9902,First_9901,Last_9901,customer_9901@email.com,555-6004,2023-09-06,NC,18-25,Gold,9272.45
9903,First_9902,Last_9902,customer_9902@email.com,555-3016,2020-09-24,GA,46-55,Gold,1238.26
9904,First_9903,Last_9903,customer_9903@email.com,555-8724,2020-01-14,TX,56-65,Bronze,5945.26
9905,First_9904,Last_9904,customer_9904@email.com,555-9646,2023-07-10,FL,56-65,Silver,2464.72
9906,First_9905,Last_9905,customer_9905@email.com,555-3745,2022-04-14,MI,65+,Platinum,7911.6
9907,First_9906,Last_9906,customer_9906@email.com,555-9953,2022-05-07,NY,65+,Bronze,5616.25
9908,First_9907,Last_9907,customer_9907@email.com,555-5856,2022-11-24,CA,36-45,Gold,1852.85
9909,First_9908,Last_9908,customer_9908@email.com,555-9529,2021-02-08,OH,46-55,Gold,7414.51
9910,First_9909,Last_9909,customer_9909@email.com,555-4606,2021-08-19,OH,18-25,Silver,1033.84
9911,First_9910,Last_9910,customer_9910@email.com,555-2420,2023-04-27,GA,18-25,Silver,9083.55
9912,First_9911,Last_9911,customer_9911@email.com,555-6121,2022-10-18,FL,46-55,Silver,6769.82
9913,First_9912,Last_9912,customer_9912@email.com,555-6188,2022-05-03,MI,46-55,Platinum,9102.31
9914,First_9913,Last_9913,customer_9913@email.com,555-1013,2022-08-25,PA,56-65,Platinum,9373.19
9915,First_9914,Last_9914,customer_9914@email.com,555-1623,2022-01-03,NY,26-35,Bronze,118.07
9916,First_9915,Last_9915,customer_9915@email.com,555-7492,2020-09-02,CA,65+,Platinum,7543.93
9917,First_9916,Last_9916,customer_9916@email.com,555-6483,2021-11-12,GA,65+,Platinum,9951.3
9918,First_9917,Last_9917,customer_9917@email.com,555-7616,2021-10-11,FL,26-35,Silver,9986.02
9919,First_9918,Last_9918,customer_9918@email.com,555-9018,2020-11-23,OH,65+,Bronze,6324.21
9920,First_9919,Last_9919,customer_9919@email.com,555-9717,2021-02-21,MI,56-65,Silver,2661.52
9921,First_9920,Last_9920,customer_9920@email.com,555-4788,2022-03-03,OH,26-35,Gold,8703.16
9922,First_9921,Last_9921,customer_9921@email.com,555-4523,2022-04-05,GA,56-65,Platinum,6784.29
9923,First_9922,Last_9922,customer_9922@email.com,555-1014,2020-02-07,FL,56-65,Gold,6001.53
9924,First_9923,Last_9923,customer_9923@email.com,555-9533,2022-10-27,CA,26-35,Platinum,9486.37
9925,First_9924,Last_9924,customer_9924@email.com,555-7935,2022-03-04,IL,65+,Platinum,4940.94
9926,First_9925,Last_9925,customer_9925@email.com,555-4280,2023-06-04,NC,46-55,Platinum,6773.07
9927,First_9926,Last_9926,customer_9926@email.com,555-5097,2023-08-27,PA,56-65,Bronze,9950.24
9928,First_9927,Last_9927,customer_9927@email.com,555-8511,2021-01-06,GA,18-25,Gold,2047.81
9929,First_9928,Last_9928,customer_9928@email.com,555-1799,2020-05-18,PA,56-65,Gold,6865.26
9930,First_9929,Last_9929,customer_9929@email.com,555-6642,2020-11-25,IL,18-25,Bronze,2085.56
9931,First_9930,Last_9930,customer_9930@email.com,555-1951,2022-01-04,CA,26-35,Bronze,5476.78
9932,First_9931,Last_9931,customer_9931@email.com,555-2061,2021-03-30,FL,46-55,Silver,1237.66
9933,First_9932,Last_9932,customer_9932@email.com,555-2808,2023-11-21,MI,46-55,Gold,8674.33
9934,First_9933,Last_9933,customer_9933@email.com,555-9155,2021-02-01,IL,18-25,Platinum,9347.91
9935,First_9934,Last_9934,customer_9934@email.com,555-5432,2021-04-16,NY,26-35,Silver,2492.94
9936,First_9935,Last_9935,customer_9935@email.com,555-5163,2022-01-11,NC,36-45,Silver,8103.6
9937,First_9936,Last_9936,customer_9936@email.com,555-1709,2020-02-28,NC,36-45,Bronze,4671.93
9938,First_9937,Last_9937,customer_9937@email.com,555-4175,2022-11-25,GA,65+,Gold,5287.51
9939,First_9938,Last_9938,customer_9938@email.com,555-1035,2020-03-13,MI,46-55,Platinum,6934.09
9940,First_9939,Last_9939,customer_9939@email.com,555-1089,2021-02-28,FL,65+,Gold,308.65
9941,First_9940,Last_9940,customer_9940@email.com,555-3231,2020-06-11,FL,65+,Gold,2943.24
9942,First_9941,Last_9941,customer_9941@email.com,555-7951,2022-06-12,CA,18-25,Bronze,4826.34
9943,First_9942,Last_9942,customer_9942@email.com,555-2485,2022-03-30,NC,46-55,Bronze,8173.48
9944,First_9943,Last_9943,customer_9943@email.com,555-8252,2023-01-12,CA,26-35,Silver,296.43
9945,First_9944,Last_9944,customer_9944@email.com,555-7419,2020-01-27,CA,18-25,Gold,491.84
9946,First_9945,Last_9945,customer_9945@email.com,555-3541,2023-04-24,MI,56-65,Gold,9085.83
9947,First_9946,Last_9946,customer_9946@email.com,555-9418,2023-06-07,PA,56-65,Platinum,8532.94
9948,First_9947,Last_9947,customer_9947@email.com,555-1466,2023-08-13,GA,36-45,Bronze,5375.65
9949,First_9948,Last_9948,customer_9948@email.com,555-4431,2021-07-29,NC,18-25,Silver,6204.35
9950,First_9949,Last_9949,customer_9949@email.com,555-1144,2021-10-17,IL,18-25,Platinum,9003.58
9951,First_9950,Last_9950,customer_9950@email.com,555-8483,2022-11-23,FL,18-25,Bronze,4248.68
9952,First_9951,Last_9951,customer_9951@email.com,555-8811,2021-05-26,MI,46-55,Platinum,4685.7
9953,First_9952,Last_9952,customer_9952@email.com,555-3703,2021-06-19,FL,26-35,Gold,4229.24
9954,First_9953,Last_9953,customer_9953@email.com,555-3037,2022-08-08,MI,26-35,Platinum,8276.35
9955,First_9954,Last_9954,customer_9954@email.com,555-4776,2021-08-04,CA,56-65,Silver,7148.7
9956,First_9955,Last_9955,customer_9955@email.com,555-2354,2023-06-13,IL,56-65,Silver,3713.29
9957,First_9956,Last_9956,customer_9956@email.com,555-7039,2021-12-23,NC,26-35,Bronze,9627.32
9958,First_9957,Last_9957,customer_9957@email.com,555-5075,2021-04-30,OH,18-25,Platinum,9100.71
9959,First_9958,Last_9958,customer_9958@email.com,555-3530,2020-11-02,IL,46-55,Bronze,9358.72
9960,First_9959,Last_9959,customer_9959@email.com,555-1150,2023-05-06,MI,36-45,Bronze,5156.37
9961,First_9960,Last_9960,customer_9960@email.com,555-8295,2022-06-19,MI,36-45,Silver,5016.16
9962,First_9961,Last_9961,customer_9961@email.com,555-5034,2021-02-07,NC,56-65,Gold,2123.73
9963,First_9962,Last_9962,customer_9962@email.com,555-4139,2022-12-22,TX,46-55,Platinum,9165.72
9964,First_9963,Last_9963,customer_9963@email.com,555-8446,2021-06-16,FL,65+,Silver,9538.3
9965,First_9964,Last_9964,customer_9964@email.com,555-2346,2020-08-27,NC,46-55,Silver,2085.82
9966,First_9965,Last_9965,customer_9965@email.com,555-8217,2021-08-14,NC,18-25,Bronze,3118.06
9967,First_9966,Last_9966,customer_9966@email.com,555-5746,2022-02-22,MI,65+,Bronze,1764.33
9968,First_9967,Last_9967,customer_9967@email.com,555-1830,2021-06-28,FL,56-65,Bronze,5643.6
9969,First_9968,Last_9968,customer_9968@email.com,555-8545,2023-11-03,NC,26-35,Bronze,8829.12
9970,First_9969,Last_9969,customer_9969@email.com,555-2582,2022-03-05,FL,56-65,Silver,5530.13
9971,First_9970,Last_9970,customer_9970@email.com,555-1479,2023-07-14,NC,56-65,Gold,3740.14
9972,First_9971,Last_9971,customer_9971@email.com,555-3670,2022-03-21,IL,56-65,Platinum,8188.76
9973,First_9972,Last_9972,customer_9972@email.com,555-4526,2021-11-13,PA,26-35,Silver,9010.86
9974,First_9973,Last_9973,customer_9973@email.com,555-9543,2021-10-04,CA,56-65,Bronze,1577.91
9975,First_9974,Last_9974,customer_9974@email.com,555-6405,2022-07-14,FL,65+,Platinum,9299.95
9976,First_9975,Last_9975,customer_9975@email.com,555-3961,2023-02-13,FL,26-35,Platinum,9322.54
9977,First_9976,Last_9976,customer_9976@email.com,555-5973,2020-01-31,CA,65+,Gold,6515.07
9978,First_9977,Last_9977,customer_9977@email.com,555-8272,2023-12-19,NY,18-25,Bronze,1719.97
9979,First_9978,Last_9978,customer_9978@email.com,555-9257,2023-05-11,GA,65+,Bronze,3650.17
9980,First_9979,Last_9979,customer_9979@email.com,555-6228,2020-10-27,TX,36-45,Platinum,7696.95
9981,First_9980,Last_9980,customer_9980@email.com,555-3938,2022-01-10,MI,56-65,Bronze,2335.27
9982,First_9981,Last_9981,customer_9981@email.com,555-2381,2020-07-07,CA,36-45,Platinum,5235.66
9983,First_9982,Last_9982,customer_9982@email.com,555-7505,2022-07-01,IL,65+,Gold,4237.61
9984,First_9983,Last_9983,customer_9983@email.com,555-6519,2021-02-25,PA,36-45,Gold,2378.5
9985,First_9984,Last_9984,customer_9984@email.com,555-2390,2020-11-03,CA,36-45,Platinum,2638.29
9986,First_9985,Last_9985,customer_9985@email.com,555-3844,2023-01-15,MI,26-35,Gold,3405.34
9987,First_9986,Last_9986,customer_9986@email.com,555-2042,2022-05-03,NC,65+,Gold,6009.54
9988,First_9987,Last_9987,customer_9987@email.com,555-4486,2023-10-31,FL,65+,Platinum,7780.19
9989,First_9988,Last_9988,customer_9988@email.com,555-8756,2020-05-01,NY,18-25,Silver,6563.26
9990,First_9989,Last_9989,customer_9989@email.com,555-8033,2023-04-18,NC,56-65,Gold,9380.16
9991,First_9990,Last_9990,customer_9990@email.com,555-5743,2021-05-17,PA,56-65,Platinum,6429.17
9992,First_9991,Last_9991,customer_9991@email.com,555-4698,2022-08-31,NY,46-55,Silver,9611.74
9993,First_9992,Last_9992,customer_9992@email.com,555-6208,2022-04-17,GA,56-65,Silver,3343.75
9994,First_9993,Last_9993,customer_9993@email.com,555-8964,2021-01-10,FL,65+,Gold,7158.97
